Geography,Sex (3),Detailed Mother,Total - Knowledge of Official Languages,  English only,  French only,  Both English and French,  Neither English nor French
Ontario (00035)   20000,  Male,      Byelorussian,130,120,0,10,0
Ontario (00035)   20000,  Male,      Croatian,14790,13705,0,525,565
Ontario (00035)   20000,  Male,      Czech,6545,5745,0,665,135
Ontario (00035)   20000,  Male,      Macedonian,7770,7205,0,220,340
Ontario (00035)   20000,  Male,      Polish,58745,51450,20,3215,4060
Ontario (00035)   20000,  Male,      Russian,7335,6150,25,520,630
Ontario (00035)   20000,  Male,      Serbian,5260,4685,0,360,220
Ontario (00035)   20000,  Male,      Serbo-Croatian,1730,1495,0,170,60
Ontario (00035)   20000,  Male,      Slovak,5600,5190,0,350,60
Ontario (00035)   20000,  Male,      Slovenian,3615,3385,0,200,30
Ontario (00035)   20000,  Male,      Ukrainian,25765,23460,0,1625,670
Ontario (00035)   20000,  Male,"      Slavic languages, n.i.e.",8910,8240,0,370,290
Ontario (00035)   20000,  Male,    Baltic languages,7875,7285,0,515,75
Ontario (00035)   20000,  Male,      Latvian (Lettish),3800,3490,0,280,30
Ontario (00035)   20000,  Male,      Lithuanian,4075,3795,0,235,45
Ontario (00035)   20000,  Male,    Finno-Ugric languages,35190,32205,10,2210,760
Ontario (00035)   20000,  Male,      Estonian,4250,3865,0,290,100
Ontario (00035)   20000,  Male,      Finnish,8150,7705,0,285,165
Ontario (00035)   20000,  Male,      Hungarian,22790,20640,10,1640,495
Ontario (00035)   20000,  Male,    Greek,34265,30905,0,1485,1875
Ontario (00035)   20000,  Male,    Armenian,5365,3865,35,1205,255
Ontario (00035)   20000,  Male,    Turkic languages,2905,2580,15,160,150
Ontario (00035)   20000,  Male,      Turkish,2845,2525,15,160,150
Ontario (00035)   20000,  Male,"      Turkic languages, n.i.e.",55,60,0,0,0
Ontario (00035)   20000,  Male,    Semitic languages,43845,34470,385,6655,2335
Ontario (00035)   20000,  Male,      Amharic,-,-,-,-,-
Ontario (00035)   20000,  Male,      Arabic,26205,18860,215,5575,1550
Ontario (00035)   20000,  Male,      Hebrew,3850,3350,0,460,30
Ontario (00035)   20000,  Male,      Maltese,4185,4120,0,65,10
Ontario (00035)   20000,  Male,      Somali,-,-,-,-,-
Ontario (00035)   20000,  Male,      Tingringa,-,-,-,-,-
Ontario (00035)   20000,  Male,"      Semitic languages, n.i.e.",9605,8135,165,560,745
Ontario (00035)   20000,  Male,    Indo-Iranian languages,75420,67855,35,2980,4550
Ontario (00035)   20000,  Male,      Bengali,2465,2210,0,195,65
Ontario (00035)   20000,  Male,      Gujarati,11490,10535,0,400,545
Ontario (00035)   20000,  Male,      Hindi,7440,6950,0,340,155
Ontario (00035)   20000,  Male,      Konkani,-,-,-,-,-
Ontario (00035)   20000,  Male,      Kurdish,435,390,0,10,35
Ontario (00035)   20000,  Male,      Marathi,525,500,0,25,0
Ontario (00035)   20000,  Male,      Pashto,490,420,0,0,60
Ontario (00035)   20000,  Male,      Persian (Farsi),13970,12170,30,845,925
Ontario (00035)   20000,  Male,      Punjabi,25390,22290,0,690,2410
Ontario (00035)   20000,  Male,      Sindhi,-,-,-,-,-
Ontario (00035)   20000,  Male,      Sinhalese,920,860,0,35,20
Ontario (00035)   20000,  Male,      Urdu,9125,8570,0,295,255
Ontario (00035)   20000,  Male,"      Indo-Iranian languages, n.i.e.",3160,2950,0,135,75
Ontario (00035)   20000,  Male,    Dravidian languages,16390,14745,25,445,1180
Ontario (00035)   20000,  Male,      Kannada,-,-,-,-,-
Ontario (00035)   20000,  Male,      Malayalam,1225,1100,0,65,50
Ontario (00035)   20000,  Male,      Tamil,14655,13165,15,340,1125
Ontario (00035)   20000,  Male,      Telugu,270,255,0,10,0
Ontario (00035)   20000,  Male,"      Dravidian languages, n.i.e.",240,220,0,25,0
Ontario (00035)   20000,  Male,    Japanese,4790,4225,0,145,410
Ontario (00035)   20000,  Male,    Korean,10640,9395,0,310,930
Ontario (00035)   20000,  Male,    Sino-Tibetan languages,116415,95735,40,3120,17520
Ontario (00035)   20000,  Male,      Chinese,115790,95205,35,3070,17470
Ontario (00035)   20000,  Male,"      Sino-Tibetan languages, n.i.e.",630,535,0,45,50
Ontario (00035)   20000,  Male,    Tai languages,3065,2535,20,155,350
Ontario (00035)   20000,  Male,      Lao,2675,2210,20,150,295
Ontario (00035)   20000,  Male,      Thai,390,325,0,0,60
Ontario (00035)   20000,  Male,    Austro-Asiatic languages,19695,15660,85,1055,2890
Ontario (00035)   20000,  Male,      Khmer (Cambodian),2500,2040,15,70,370
