Geography,Geo Code,Sex (3),Detailed Mother,Total - Knowledge of official languages,English only,French only,English and French,Neither English nor French
Quebec,24,Total - Sex,"Other languages, n.i.e.",685,60,285,295,45
Quebec,24,Total - Sex,Multiple responses,184910,12830,40660,130640,775
Quebec,24,Total - Sex,English and French,72395,1120,3910,67290,70
Quebec,24,Total - Sex,English and non-official language,27490,11090,280,15950,170
Quebec,24,Total - Sex,French and non-official language,67075,245,35645,30760,420
Quebec,24,Total - Sex,"English, French and non-official language",17950,375,820,16640,110
Quebec,24,Male,Total - Detailed mother tongue,3977270,187595,1874545,1884135,31005
Quebec,24,Male,Single responses,3884675,181245,1855645,1817175,30605
Quebec,24,Male,Official languages,3366970,93375,1734965,1537875,755
Quebec,24,Male,English,301855,92280,1800,207560,220
Quebec,24,Male,French,3065110,1090,1733165,1330315,535
Quebec,24,Male,Non-official languages,517700,87875,120685,279300,29845
Quebec,24,Male,Aboriginal languages,22530,9955,6695,4040,1840
Quebec,24,Male,Algonquian languages,16370,6210,6470,2820,870
Quebec,24,Male,Blackfoot,0,0,0,0,0
Quebec,24,Male,Cree-Montagnais languages,15575,5940,6240,2535,860
Quebec,24,Male,Atikamekw,3130,5,2720,175,240
Quebec,24,Male,Montagnais (Innu),4155,45,3495,435,180
Quebec,24,Male,Moose Cree,0,0,0,0,0
Quebec,24,Male,Naskapi,285,200,5,65,20
Quebec,24,Male,Northern East Cree,55,35,0,15,5
Quebec,24,Male,Plains Cree,5,5,0,5,0
Quebec,24,Male,Southern East Cree,15,10,0,10,0
Quebec,24,Male,Swampy Cree,5,0,0,0,0
Quebec,24,Male,Woods Cree,0,0,0,5,0
Quebec,24,Male,"Cree, n.o.s.",7920,5650,20,1835,415
Quebec,24,Male,Eastern Algonquian languages,220,160,0,60,0
Quebec,24,Male,Malecite,0,0,0,0,0
Quebec,24,Male,Mi'kmaq,220,165,5,55,0
Quebec,24,Male,Ojibway-Potawatomi languages,565,105,225,220,10
Quebec,24,Male,Algonquin,555,105,220,220,10
Quebec,24,Male,Ojibway,5,0,5,0,0
Quebec,24,Male,Oji-Cree,0,5,0,0,0
Quebec,24,Male,Ottawa (Odawa),0,0,0,0,0
Quebec,24,Male,"Algonquian languages, n.i.e.",5,0,0,0,0
Quebec,24,Male,Athabaskan languages,10,0,5,10,0
Quebec,24,Male,Northern Athabaskan languages,10,0,5,5,0
Quebec,24,Male,Babine (Wetsuwet'en),0,0,0,0,0
Quebec,24,Male,Beaver,0,0,0,0,0
Quebec,24,Male,Carrier,0,0,0,0,0
Quebec,24,Male,Chilcotin,0,0,0,0,0
Quebec,24,Male,Dene,0,0,0,0,0
Quebec,24,Male,Dogrib (Tlicho),0,0,0,0,0
Quebec,24,Male,Gwich'in,0,0,0,0,0
Quebec,24,Male,Sarsi (Sarcee),0,0,0,0,0
Quebec,24,Male,Sekani,0,0,0,0,0
Quebec,24,Male,Slavey-Hare languages,10,0,0,5,0
Quebec,24,Male,North Slavey (Hare),0,0,0,0,0
Quebec,24,Male,South Slavey,0,0,0,0,0
Quebec,24,Male,"Slavey, n.o.s.",5,0,5,5,0
Quebec,24,Male,Tahltan languages,0,0,0,0,0
Quebec,24,Male,Kaska (Nahani),0,0,0,0,0
Quebec,24,Male,Tahltan,0,0,0,0,0
Quebec,24,Male,Tutchone languages,0,0,0,0,0
Quebec,24,Male,Northern Tutchone,0,0,0,0,0
Quebec,24,Male,Southern Tutchone,0,0,0,0,0
Quebec,24,Male,"Athabaskan languages, n.i.e.",0,0,0,0,0
Quebec,24,Male,Haida,0,0,0,0,0
Quebec,24,Male,Inuit languages,5955,3600,200,1185,970
Quebec,24,Male,Inuinnaqtun (Inuvialuktun),0,0,0,0,0
Quebec,24,Male,Inuktitut,5930,3590,195,1180,970
Quebec,24,Male,"Inuit languages, n.i.e.",25,15,5,5,0
Quebec,24,Male,Iroquoian languages,165,135,5,25,0
Quebec,24,Male,Cayuga,0,0,0,0,0
Quebec,24,Male,Mohawk,160,135,10,20,0
Quebec,24,Male,Oneida,0,0,0,0,0
Quebec,24,Male,"Iroquoian languages, n.i.e.",5,0,5,0,0
Quebec,24,Male,Kutenai,0,0,0,0,0
Quebec,24,Male,Michif,5,0,0,0,0
Quebec,24,Male,Salish languages,0,0,0,5,0
Quebec,24,Male,Comox,0,0,0,0,0
Quebec,24,Male,Halkomelem,0,0,0,0,0
Quebec,24,Male,Lillooet,0,0,0,0,0
Quebec,24,Male,Okanagan,0,0,0,0,0
Quebec,24,Male,Shuswap (Secwepemctsin),0,0,0,0,0
Quebec,24,Male,Squamish,0,0,0,0,0
Quebec,24,Male,Straits,0,0,0,0,0
Quebec,24,Male,Thompson (Ntlakapamux),0,0,0,0,0
Quebec,24,Male,"Salish languages, n.i.e.",5,0,0,5,0
Quebec,24,Male,Siouan languages,0,0,0,0,0
Quebec,24,Male,Dakota,0,0,0,0,0
Quebec,24,Male,Stoney,0,0,0,0,0
Quebec,24,Male,"Siouan languages, n.i.e.",0,0,0,0,0
Quebec,24,Male,Tlingit,0,0,0,0,0
Quebec,24,Male,Tsimshian languages,0,0,0,0,0
Quebec,24,Male,Gitxsan (Gitksan),0,0,0,0,0
Quebec,24,Male,Nisga'a,0,0,0,0,0
Quebec,24,Male,Tsimshian,0,0,0,0,0
Quebec,24,Male,Wakashan languages,0,0,0,0,0
Quebec,24,Male,Haisla,0,0,0,0,0
Quebec,24,Male,Heiltsuk,0,0,0,0,0
Quebec,24,Male,Kwakiutl (Kwak'wala),0,0,0,0,0
Quebec,24,Male,Nuu-chah-nulth (Nootka),0,0,0,0,0
Quebec,24,Male,"Wakashan languages, n.i.e.",0,0,0,0,0
Quebec,24,Male,"Aboriginal languages, n.o.s.",30,10,10,5,0
Quebec,24,Male,Non-Aboriginal languages,495175,77915,113990,275265,28005
Quebec,24,Male,Afro-Asiatic languages,104185,8515,33585,57650,4435
Quebec,24,Male,Berber languages,11120,50,6120,4720,235
Quebec,24,Male,Kabyle,6625,30,3855,2580,165
Quebec,24,Male,"Berber languages, n.i.e.",4500,20,2265,2140,70
Quebec,24,Male,Cushitic languages,545,60,150,310,20
Quebec,24,Male,Bilen,5,0,0,5,0
Quebec,24,Male,Oromo,10,10,0,5,0
Quebec,24,Male,Somali,510,50,145,295,20
Quebec,24,Male,"Cushitic languages, n.i.e.",15,0,10,5,5
Quebec,24,Male,Semitic languages,92310,8380,27260,52505,4175
Quebec,24,Male,Amharic,340,120,5,210,5
Quebec,24,Male,Arabic,89590,7490,27180,50840,4075
Quebec,24,Male,Assyrian Neo-Aramaic,80,20,10,35,10
Quebec,24,Male,Chaldean Neo-Aramaic,10,0,0,5,0
Quebec,24,Male,Harari,0,0,0,0,0
Quebec,24,Male,Hebrew,2040,675,45,1265,55
Quebec,24,Male,Maltese,15,5,0,5,0
Quebec,24,Male,Tigrigna,180,60,5,105,10
Quebec,24,Male,"Semitic languages, n.i.e.",60,10,5,30,10
Quebec,24,Male,"Afro-Asiatic languages, n.i.e.",200,20,60,110,10
Quebec,24,Male,Austro-Asiatic languages,17030,1870,4220,9530,1415
Quebec,24,Male,Khmer (Cambodian),4105,280,1385,2090,340
Quebec,24,Male,Vietnamese,12920,1590,2830,7435,1065
Quebec,24,Male,"Austro-Asiatic languages, n.i.e",10,5,5,0,0
Quebec,24,Male,Austronesian languages,7800,5055,310,2345,95
Quebec,24,Male,Bikol,40,25,0,10,5
Quebec,24,Male,Cebuano,275,190,5,80,0
Quebec,24,Male,Fijian,0,0,0,0,0
Quebec,24,Male,Hiligaynon,130,95,0,35,0
Quebec,24,Male,Ilocano,745,605,0,130,10
Quebec,24,Male,Malagasy,590,0,255,325,10
Quebec,24,Male,Malay,260,120,10,130,5
Quebec,24,Male,"Pampangan (Kapampangan, Pampango)",90,75,0,15,0
Quebec,24,Male,Pangasinan,45,35,0,10,0
Quebec,24,Male,"Tagalog (Pilipino, Filipino)",5475,3845,10,1565,65
Quebec,24,Male,Waray-Waray,10,10,0,0,0
Quebec,24,Male,"Austronesian languages, n.i.e.",140,65,25,45,5
Quebec,24,Male,Creole languages,25220,130,13670,11105,305
Quebec,24,Male,Haitian Creole,1050,5,545,485,15
Quebec,24,Male,"Creole, n.o.s.",23675,95,13075,10210,295
Quebec,24,Male,"Creole languages, n.i.e.",495,30,45,415,5
Quebec,24,Male,Dravidian languages,7430,4070,180,2740,450
Quebec,24,Male,Kannada,130,95,0,25,5
Quebec,24,Male,Malayalam,235,170,0,55,5
Quebec,24,Male,Tamil,6715,3530,180,2575,430
Quebec,24,Male,Telugu,350,270,0,75,5
Quebec,24,Male,"Dravidian languages, n.i.e.",5,5,0,5,0
Quebec,24,Male,Hmong-Mien languages,15,0,0,5,0
Quebec,24,Male,Indo-European languages,269625,40880,49605,164910,14235
Quebec,24,Male,Albanian,1420,165,405,745,95
Quebec,24,Male,Armenian,7970,1045,460,5900,560
Quebec,24,Male,Balto-Slavic languages,30965,6085,5100,18335,1445
Quebec,24,Male,Baltic languages,340,105,5,220,5
Quebec,24,Male,Latvian,115,45,0,70,5
Quebec,24,Male,Lithuanian,220,60,5,155,0
Quebec,24,Male,Slavic languages,30630,5980,5095,18110,1435
Quebec,24,Male,Belarusan,45,10,10,30,0
Quebec,24,Male,Bosnian,805,55,355,355,40
Quebec,24,Male,Bulgarian,3385,370,655,2250,115
Quebec,24,Male,Croatian,1165,295,120,735,15
Quebec,24,Male,Czech,690,195,50,445,5
Quebec,24,Male,Macedonian,105,20,10,75,5
Quebec,24,Male,Polish,6065,1435,500,4010,125
Quebec,24,Male,Russian,12715,2570,2460,6750,930
Quebec,24,Male,Serbian,1590,250,310,965,65
