Geography,Sex (3),Detailed Mother,Total - Knowledge of Official Languages,  English only,  French only,  Both English and French,  Neither English nor French
Saskatchewan (00047)   20000,  Male,Multiple responses,6370,5680,0,655,30
Saskatchewan (00047)   20000,  Male,  English and French,660,190,0,470,0
Saskatchewan (00047)   20000,  Male,  English and non-official language,5565,5435,0,100,30
Saskatchewan (00047)   20000,  Male,  French and non-official language,100,30,10,65,0
Saskatchewan (00047)   20000,  Male,"  English, French and non-official language",40,20,0,20,0
Saskatchewan (00047)   20000,  Female,Total - Detailed Mother Tongue,492805,461365,185,28445,2810
Saskatchewan (00047)   20000,  Female,Single responses,485375,454535,185,27860,2785
Saskatchewan (00047)   20000,  Female,  English,409685,391640,10,17980,65
Saskatchewan (00047)   20000,  Female,  French,9780,960,175,8645,0
Saskatchewan (00047)   20000,  Female,  Non-official languages,65905,61945,0,1230,2720
Saskatchewan (00047)   20000,  Female,    Aboriginal languages,14815,13800,0,80,935
Saskatchewan (00047)   20000,  Female,      Algonquian languages,11470,10840,10,65,560
Saskatchewan (00047)   20000,  Female,        Algonquin,0,0,0,0,0
Saskatchewan (00047)   20000,  Female,        Attikamek,0,0,0,0,0
Saskatchewan (00047)   20000,  Female,        Blackfoot,15,20,0,0,0
Saskatchewan (00047)   20000,  Female,        Cree,10710,10120,0,45,540
Saskatchewan (00047)   20000,  Female,        Malecite,0,0,0,0,0
Saskatchewan (00047)   20000,  Female,        Micmac,0,0,0,0,0
Saskatchewan (00047)   20000,  Female,        Montagnais-Naskapi,0,0,0,0,0
Saskatchewan (00047)   20000,  Female,        Ojibway,700,675,0,10,20
Saskatchewan (00047)   20000,  Female,        Oji-Cree,0,0,0,0,0
Saskatchewan (00047)   20000,  Female,"        Algonquian languages, n.i.e.",40,20,0,15,0
Saskatchewan (00047)   20000,  Female,      Athapaskan languages,3180,2790,0,10,370
Saskatchewan (00047)   20000,  Female,        Carrier,0,0,0,0,0
Saskatchewan (00047)   20000,  Female,        Chilcotin,0,0,0,0,0
Saskatchewan (00047)   20000,  Female,        Chipewyan,15,15,0,0,0
Saskatchewan (00047)   20000,  Female,        Dene,3155,2770,10,15,370
Saskatchewan (00047)   20000,  Female,        Dogrib,0,0,0,0,0
Saskatchewan (00047)   20000,  Female,        Kutchin-Gwich'in (Loucheux),0,0,0,0,0
Saskatchewan (00047)   20000,  Female,        North Slave (Hare),0,0,0,0,0
Saskatchewan (00047)   20000,  Female,        South Slave,0,0,0,0,0
Saskatchewan (00047)   20000,  Female,"        Athapaskan languages, n.i.e.",0,0,0,0,0
Saskatchewan (00047)   20000,  Female,      Haida,0,0,0,0,0
Saskatchewan (00047)   20000,  Female,      Iroquoian languages,0,0,0,0,0
Saskatchewan (00047)   20000,  Female,        Mohawk,0,0,0,0,0
Saskatchewan (00047)   20000,  Female,"        Iroquoian languages, n.i.e.",0,0,0,0,0
