Geography,Sex (3),Detailed Mother,Total - Knowledge of Official Languages,  English only,  French only,  Both English and French,  Neither English nor French
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Iroquoian languages,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Mohawk,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,"        Iroquoian languages, n.i.e.",0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Kutenai,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Salish languages,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Shuswap,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Thompson (Ntlakapamux),0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,"        Salish languages, n.i.e.",0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Siouan languages,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Dakota/Sioux,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Tlingit,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Tsimshian languages,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Tsimshian,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Gitksan,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Nishga,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Wakashan languages,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Nootka,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,"        Wakashan languages, n.i.e.",0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Inuktitut (Eskimo),0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,"      Aboriginal languages, n.i.e.",0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,    Romance languages,45,30,0,15,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Italian,15,0,0,15,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Portuguese,25,25,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Romanian,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Spanish,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,"      Romance languages, n.i.e.",0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,    Germanic languages,430,395,0,35,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      German,90,75,0,15,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Yiddish,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Netherlandic languages,315,300,0,15,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Dutch,260,240,0,15,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Flemish,10,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Frisian,50,55,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Scandinavian languages,20,20,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Danish,20,20,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Icelandic,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Norwegian,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Swedish,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,"      Germanic languages, n.i.e.",0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,    Celtic languages,15,15,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Gaelic languages,10,10,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Welsh,10,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,"      Celtic languages, n.i.e.",0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,    Slavic languages,130,105,0,25,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Bulgarian,0,0,0,0,0
