Geography,Sex (3),Detailed Mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Kutchin-Gwich'in (Loucheux),0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Tlingit,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Serbo-Croatian,35,20,0,0,15
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Dakota/Sioux,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Malay-Bahasa,10,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Blackfoot,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Malayalam,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Thai,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Kurdish,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Pashto,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Other languages,220,185,0,10,30
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,  Multiple responses,300,165,0,125,10
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,    English and French,170,50,0,115,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,    English and non-official language,125,115,0,0,10
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,    French and non-official language,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,"    English, French and non-official language",0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,Total - Detailed mother tongue,259000,246105,80,12450,365
