Geography,Sex (3),Detailed Mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
British Columbia - Colombie-Britannique (59)  20000,  Male,      Flemish,200,110,0,90,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Montagnais-Naskapi,0,0,0,0,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Bulgarian,470,380,0,80,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Micmac,10,0,0,10,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Gaelic languages,220,205,0,10,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      South Slave,45,45,0,0,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Chipewyan,10,10,0,0,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Dogrib,0,10,0,0,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Kutchin-Gwich'in (Loucheux),0,0,0,0,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Tlingit,10,10,0,0,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Serbo-Croatian,1605,1395,0,110,105
British Columbia - Colombie-Britannique (59)  20000,  Male,      Dakota/Sioux,10,10,0,0,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Malay-Bahasa,990,970,0,15,10
British Columbia - Colombie-Britannique (59)  20000,  Male,      Blackfoot,10,10,0,0,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Malayalam,230,225,0,0,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Thai,315,300,0,0,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Kurdish,330,300,0,0,25
British Columbia - Colombie-Britannique (59)  20000,  Male,      Pashto,125,125,0,0,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Other languages,14245,13325,35,525,360
British Columbia - Colombie-Britannique (59)  20000,  Male,  Multiple responses,23170,18435,25,4420,290
British Columbia - Colombie-Britannique (59)  20000,  Male,    English and French,3360,795,10,2550,10
British Columbia - Colombie-Britannique (59)  20000,  Male,    English and non-official language,18640,17190,10,1180,265
British Columbia - Colombie-Britannique (59)  20000,  Male,    French and non-official language,785,360,10,395,15
British Columbia - Colombie-Britannique (59)  20000,  Male,"    English, French and non-official language",385,80,0,300,0
British Columbia - Colombie-Britannique (59)  20000,  Female,Total - Detailed mother tongue,1964790,1753755,960,146885,63200
British Columbia - Colombie-Britannique (59)  20000,  Female,  Single responses,1939215,1733370,895,142075,62875
British Columbia - Colombie-Britannique (59)  20000,  Female,    English,1422550,1326225,20,95645,655
British Columbia - Colombie-Britannique (59)  20000,  Female,    French,27060,2665,505,23880,10
British Columbia - Colombie-Britannique (59)  20000,  Female,    Non-official languages,489605,404480,365,22550,62215
British Columbia - Colombie-Britannique (59)  20000,  Female,      Italian,13675,11550,10,1540,575
British Columbia - Colombie-Britannique (59)  20000,  Female,      Cantonese,67050,49290,25,1705,16035
British Columbia - Colombie-Britannique (59)  20000,  Female,      Mandarin,25270,20270,0,530,4465
British Columbia - Colombie-Britannique (59)  20000,  Female,      Hakka,895,745,15,15,115
British Columbia - Colombie-Britannique (59)  20000,  Female,"      Chinese, n.o.s.",68365,52015,25,1360,14960
British Columbia - Colombie-Britannique (59)  20000,  Female,      German,44235,40195,20,3705,310
British Columbia - Colombie-Britannique (59)  20000,  Female,      Portuguese,7185,6095,10,590,495
British Columbia - Colombie-Britannique (59)  20000,  Female,      Polish,8990,7985,10,685,315
British Columbia - Colombie-Britannique (59)  20000,  Female,      Ukrainian,7615,7255,0,240,120
British Columbia - Colombie-Britannique (59)  20000,  Female,      Spanish,15040,12350,50,1560,1080
British Columbia - Colombie-Britannique (59)  20000,  Female,      Dutch,13460,12220,0,1180,50
British Columbia - Colombie-Britannique (59)  20000,  Female,      Punjabi,60725,46360,30,1380,12955
British Columbia - Colombie-Britannique (59)  20000,  Female,      Greek,2950,2465,0,315,165
British Columbia - Colombie-Britannique (59)  20000,  Female,      Arabic,2600,2025,0,405,170
British Columbia - Colombie-Britannique (59)  20000,  Female,      Tagalog (Pilipino),22335,21710,30,275,320
British Columbia - Colombie-Britannique (59)  20000,  Female,      Hungarian,5110,4575,10,390,145
British Columbia - Colombie-Britannique (59)  20000,  Female,      Vietnamese,12000,9000,10,425,2565
British Columbia - Colombie-Britannique (59)  20000,  Female,      Cree,620,610,0,10,0
British Columbia - Colombie-Britannique (59)  20000,  Female,      Persian (Farsi),10170,8385,15,990,780
British Columbia - Colombie-Britannique (59)  20000,  Female,      Croatian,4155,3770,10,260,120
British Columbia - Colombie-Britannique (59)  20000,  Female,      Gujarati,3370,2880,10,230,265
British Columbia - Colombie-Britannique (59)  20000,  Female,      Korean,14750,11880,15,420,2430
British Columbia - Colombie-Britannique (59)  20000,  Female,      Russian,7945,7210,25,380,335
British Columbia - Colombie-Britannique (59)  20000,  Female,      Hindi,10540,9510,0,330,700
British Columbia - Colombie-Britannique (59)  20000,  Female,      Tamil,1025,935,0,25,60
British Columbia - Colombie-Britannique (59)  20000,  Female,      Japanese,11220,10045,0,300,870
British Columbia - Colombie-Britannique (59)  20000,  Female,      Creoles,145,55,0,90,0
British Columbia - Colombie-Britannique (59)  20000,  Female,      Finnish,2865,2690,0,135,40
British Columbia - Colombie-Britannique (59)  20000,  Female,      Czech,2770,2525,0,205,40
British Columbia - Colombie-Britannique (59)  20000,  Female,      Armenian,420,260,0,125,30
British Columbia - Colombie-Britannique (59)  20000,  Female,      Yiddish,295,220,0,80,0
British Columbia - Colombie-Britannique (59)  20000,  Female,      Urdu,2130,1850,0,35,235
British Columbia - Colombie-Britannique (59)  20000,  Female,      Inuktitut (Eskimo),40,45,0,0,0
British Columbia - Colombie-Britannique (59)  20000,  Female,      Romanian,2515,1795,0,610,105
British Columbia - Colombie-Britannique (59)  20000,  Female,      Ojibway,135,135,0,10,0
British Columbia - Colombie-Britannique (59)  20000,  Female,      Danish,3170,3020,0,145,0
British Columbia - Colombie-Britannique (59)  20000,  Female,      Slovak,1550,1450,0,75,20
