Geography,Sex (3),Detailed Mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Gujarati,40,30,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Korean,215,180,0,10,30
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Russian,135,115,0,20,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Hindi,160,145,0,15,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Tamil,75,50,0,20,15
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Japanese,130,115,0,10,10
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Creoles,20,25,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Finnish,60,65,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Czech,105,70,0,40,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Armenian,30,20,0,10,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Yiddish,10,10,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Urdu,85,80,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Inuktitut (Eskimo),0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Romanian,50,15,0,35,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Ojibway,0,10,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Danish,160,145,0,10,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Slovak,10,10,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Macedonian,0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Khmer (Cambodian),0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Norwegian,30,30,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Hebrew,15,20,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Estonian,15,10,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Swedish,70,45,0,25,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Lao,0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Lithuanian,25,20,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Serbian,20,15,0,10,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Latvian (Lettish),35,25,0,10,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Slovenian,25,20,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Turkish,70,40,0,20,10
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Bengali,55,45,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Maltese,0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Flemish,20,15,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Montagnais-Naskapi,0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Bulgarian,20,20,0,10,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Micmac,2035,1980,0,25,30
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Gaelic languages,225,215,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      South Slave,0,10,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Chipewyan,0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Dogrib,0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Kutchin-Gwich'in (Loucheux),0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Tlingit,0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Serbo-Croatian,75,70,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Dakota/Sioux,0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Malay-Bahasa,10,15,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Blackfoot,0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Malayalam,10,10,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Thai,20,20,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Kurdish,0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Pashto,0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Other languages,535,460,0,30,40
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,  Multiple responses,2310,1015,0,1290,10
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,    English and French,1360,210,0,1150,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,    English and non-official language,860,780,0,70,10
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,    French and non-official language,70,15,0,55,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,"    English, French and non-official language",20,0,0,15,0
