Geography,Sex (3),Detailed Mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Quebec - Québec (24)  20000,  Male,      Ojibway,0,0,0,0,0
Quebec - Québec (24)  20000,  Male,      Danish,215,85,0,120,0
Quebec - Québec (24)  20000,  Male,      Slovak,710,125,15,560,0
Quebec - Québec (24)  20000,  Male,      Macedonian,45,10,0,30,0
Quebec - Québec (24)  20000,  Male,      Khmer (Cambodian),3515,195,1410,1730,175
Quebec - Québec (24)  20000,  Male,      Norwegian,160,55,0,105,0
Quebec - Québec (24)  20000,  Male,      Hebrew,1530,450,75,995,10
Quebec - Québec (24)  20000,  Male,      Estonian,130,60,0,70,0
Quebec - Québec (24)  20000,  Male,      Swedish,240,135,0,95,15
Quebec - Québec (24)  20000,  Male,      Lao,2270,65,1065,1020,125
Quebec - Québec (24)  20000,  Male,      Lithuanian,410,165,20,230,0
Quebec - Québec (24)  20000,  Male,      Serbian,845,155,235,385,60
Quebec - Québec (24)  20000,  Male,      Latvian (Lettish),215,95,0,115,0
Quebec - Québec (24)  20000,  Male,      Slovenian,380,140,0,240,0
Quebec - Québec (24)  20000,  Male,      Turkish,1960,450,450,815,240
Quebec - Québec (24)  20000,  Male,      Bengali,3660,2085,125,1070,380
Quebec - Québec (24)  20000,  Male,      Maltese,0,10,0,0,0
Quebec - Québec (24)  20000,  Male,      Flemish,345,10,50,295,0
Quebec - Québec (24)  20000,  Male,      Montagnais-Naskapi,3945,230,3060,330,325
Quebec - Québec (24)  20000,  Male,      Bulgarian,1025,105,185,695,35
Quebec - Québec (24)  20000,  Male,      Micmac,345,275,0,75,0
Quebec - Québec (24)  20000,  Male,      Gaelic languages,35,10,0,25,0
Quebec - Québec (24)  20000,  Male,      South Slave,0,0,0,0,0
Quebec - Québec (24)  20000,  Male,      Chipewyan,0,0,0,0,0
Quebec - Québec (24)  20000,  Male,      Dogrib,0,0,0,0,0
Quebec - Québec (24)  20000,  Male,      Kutchin-Gwich'in (Loucheux),0,0,0,0,0
Quebec - Québec (24)  20000,  Male,      Tlingit,0,0,0,0,0
Quebec - Québec (24)  20000,  Male,      Serbo-Croatian,1855,105,925,725,100
Quebec - Québec (24)  20000,  Male,      Dakota/Sioux,10,0,0,0,0
Quebec - Québec (24)  20000,  Male,      Malay-Bahasa,150,80,0,70,0
