Geography,Sex (3),Detailed mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Polish,10,10,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Russian,30,20,0,0,10
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Serbian,10,10,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Serbo-Croatian,10,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Slovak,10,10,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Slovenian,30,30,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Ukrainian,20,20,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Latvian,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Lithuanian,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Estonian,10,10,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Finnish,10,10,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Hungarian,35,35,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Greek,10,10,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Armenian,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Turkish,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Amharic,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Arabic,20,15,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Hebrew,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Maltese,10,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Somali,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Tigrigna,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Bengali,10,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Gujarati,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Hindi,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Kurdish,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Panjabi (Punjabi),45,35,0,0,10
