Geography,Sex (3),Detailed mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Blackfoot,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Carrier,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Chilcotin,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Chipewyan,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Cree,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Siouan languages (Dakota/Sioux),0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Dene,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Dogrib,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Gitksan,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Inuinnaqtun,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,"      Inuktitut, n.i.e.",0,10,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Kutchin-Gwich'in (Loucheux),0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Malecite,230,220,0,10,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Mi'kmaq,1240,1190,0,40,10
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Mohawk,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Montagnais-Naskapi,30,20,0,10,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Nisga'a,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      North Slave (Hare),0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Ojibway,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Oji-Cree,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Shuswap,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      South Slave,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Tlingit,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Italian,295,210,0,75,10
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Portuguese,105,45,0,45,10
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Romanian,60,25,15,25,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Spanish,525,370,10,120,30
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Danish,175,150,0,20,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Dutch,595,480,15,100,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Flemish,15,0,0,10,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Frisian,30,25,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      German,825,695,10,120,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Norwegian,50,55,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Swedish,20,15,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Yiddish,0,10,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Bosnian,55,45,0,15,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Bulgarian,10,0,0,10,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Croatian,75,60,0,15,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Czech,10,15,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Macedonian,10,10,0,10,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Polish,125,95,0,30,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Russian,130,125,0,0,10
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Serbian,35,20,0,0,15
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Serbo-Croatian,20,15,0,10,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Slovak,10,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Slovenian,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Ukrainian,85,75,0,10,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Latvian,15,10,0,10,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Lithuanian,10,15,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Estonian,15,15,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Finnish,20,10,0,10,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Hungarian,120,65,15,35,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Greek,155,135,0,15,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Armenian,10,0,0,10,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Turkish,40,40,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Amharic,15,10,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Arabic,590,300,65,210,10
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Hebrew,0,10,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Maltese,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Somali,25,25,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Tigrigna,10,10,10,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Bengali,75,60,0,15,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Gujarati,90,85,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Hindi,120,80,0,0,35
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Kurdish,10,10,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Panjabi (Punjabi),50,45,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Pashto,10,10,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Persian (Farsi),250,220,0,20,15
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Sindhi,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Sinhala (Sinhalese),25,25,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Urdu,155,120,0,35,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Malayalam,45,45,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Tamil,10,10,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Telugu,20,20,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Japanese,45,25,0,10,10
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Korean,310,235,10,40,30
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Cantonese,120,100,0,10,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,"      Chinese, n.o.s.",605,520,30,15,45
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Mandarin,260,230,0,20,10
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Taiwanese,45,35,0,10,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Lao,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Khmer (Cambodian),0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Vietnamese,110,75,0,25,10
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Bisayan languages,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Ilocano,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Malay,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,"      Tagalog (Pilipino, Filipino)",105,105,0,0,0
