Census Year,Boundary Type,Boundary Name,Boundary Number,Language English Only,Language English and French,Language Neither English nor French,Language French Only,Language Total,Language2 Tagalog,Language2 German,Language2 Ukrainian,Language2 Spanish,Language2 Polish,Language2 Punjabi,Language2 Portuguese,Language2 Chinese Other,Language2 Italian,Language2 All Other Languages,Language2 Russian,Language2 Hindi,Language2 Vietnamese,Language2 Cantonese,Language2 Ojibway,Language2 Arabic,Language2 Cree,Language2 Dutch,Language2 Korean,Language2 Hebrew,Language2 Mandarin,Language2 Farsi,Language2 Urdu,Language2 Greek,Language2 Amharic,Language2 Croatian,Language2 Hungarian,Language2 Yiddish,Language2 Japanese,Language2 Lao,Language2 Creoles,Language2 Serbian,Language2 Ilocano,Language2 Czech,Language2 Romanian,Language2 Gujarati,Language2 Swahili,Language2 Bosnian,Language2 Oji-Cree,Language2 Khmer,Language2 Somali,Language2 Tigrigna,Language2 Danish,Language2 Bengali,Language2 Kurdish,Language2 Serbo-Croatian,Language2 Slovak,Language2 Bisayan,Language2 Tamil,Language2 Sinhalese,Language2 Swedish,Language2 Slovenian,Language2 Malay,Language2 Flemish,Language2 Macedonian,Language2 Turkish,Language2 Finnish,Language2 Lithuanian,Language2 Latvian,Language2 Malayalam,Language2 Norwegian,Language2 Bulgarian,Language2 Inuktitut,Language2 Sioux,Language2 Pashto,Language2 Taiwanese,Language2 Telugu,Language2 Twi,Language2 Estonian,Language2 Dene,Language2 Maltese,Language2 Frisian,Language2 Armenian,Language2 Blackfoot,Language2 Mohawk,Language2 Sindhi,Language2 Other Languages,Language2 Algonquin,Language2 Atikamekw,Language2 Carrier,Language2 Chilcotin,Language2 Chipewyan,Language2 Dogrib,Language2 Gitksan,Language2 Hare,Language2 Inuinnaqtun,Language2 Kutchin-Gwich-in-Loucheux,Language2 Malecite,Language2 Mikmaq,Language2 Montagnais-Naskapi,Language2 Nisgaa,Language2 Shuswap,Language2 SouthSlave,Language2 Tlingit,Language2 Nonverbal,Language2 Gaelic,Language2 Micmac,Language2 Hakka,Language2 South Slave,Language2 Total
2001,Neighbourhood,Inkster Gardens,3.319,"2,960",240,75,0,"3,275",550,70,45,20,15,395,150,35,25,370,25,170,50,30,0,0,10,0,,,20,,,0,,30,10,,0,,25,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,"1,675"
2001,Neighbourhood,Island Lakes,5.556,"3,840","1,095",35,10,"4,980",30,160,125,35,30,20,75,55,55,245,15,55,15,65,0,0,0,10,,,40,,,0,,0,10,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,35,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,830
2001,Neighbourhood,Jameswood,2.213,"1,155",260,0,0,"1,410",10,40,10,10,0,0,0,15,0,105,0,0,0,0,0,0,0,0,,,0,,,0,,0,0,,10,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,50,,,,,0,0,,,,0,,0,0,,,,0,45,0,0,0,0,190
2001,Neighbourhood,J. B. Mitchell,1.616,"1,910",225,15,0,"2,155",45,40,65,40,55,0,15,0,80,135,55,0,0,10,10,0,0,15,,,0,,,10,,0,25,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,10,0,0,0,475
2001,Neighbourhood,Jefferson,3.309,"7,695",455,80,0,"8,225",195,300,740,35,675,25,195,20,55,345,80,0,15,25,20,0,0,25,,,0,,,15,,70,20,,0,,0,,,,,,,,,,,,25,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,50,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,"2,585"
2001,Neighbourhood,Kensington,2.201,255,25,0,0,275,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,,,0,,,10,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,10
2001,Neighbourhood,Kern Park,4.406,"1,350",260,0,0,"1,610",15,15,65,10,10,0,0,0,45,35,0,0,0,0,0,0,0,35,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,195
2001,Neighbourhood,Kil-Cona Park,4.427,250,20,10,0,280,0,50,20,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,80
2001,Neighbourhood,Kildare-Redonda,4.41,"5,970",670,10,0,"6,645",25,280,195,45,20,0,10,0,30,80,0,0,0,0,10,15,0,45,,,0,,,0,,0,10,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,685
2001,Neighbourhood,Kildonan Drive,4.411,"4,495",270,20,10,"4,790",10,725,245,30,75,0,10,0,25,165,0,0,0,30,10,0,10,40,,,0,,,0,,10,15,,25,,0,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,"1,285"
2001,Neighbourhood,King Edward,2.203,"5,005",495,10,0,"5,510",135,170,55,40,20,10,20,10,25,160,0,10,0,0,10,25,0,40,,,10,,,0,,0,25,,10,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,10,,,,,0,0,,,,0,,0,0,,,,0,20,0,0,0,0,645
2001,Neighbourhood,Kingston Crescent,5.518,620,105,0,0,720,0,25,35,0,0,0,0,0,10,65,0,0,0,0,0,0,0,10,,,0,,,0,,0,0,,10,,45,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,135
2001,Neighbourhood,Kirkfield,2.216,"2,530",185,10,0,"2,725",10,160,105,0,35,0,0,10,10,40,20,0,0,10,0,0,0,10,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,370
2001,Neighbourhood,Lavalee,5.51,"1,055",270,10,35,"1,365",0,35,30,75,15,15,0,0,0,75,10,20,0,0,10,0,0,10,,,0,,,10,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,15,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,245
2001,Neighbourhood,Leila-Mcphillips Triangle,3.32,"2,790",145,60,10,"3,015",405,60,100,50,120,50,105,0,105,100,25,10,0,10,10,0,0,25,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,20,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,"1,095"
2001,Neighbourhood,Linden Woods,1.634,"6,665",890,40,0,"7,590",255,195,50,80,35,65,70,325,380,405,20,75,0,120,0,10,0,40,,,60,,,30,,0,20,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,20,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,"1,860"
2001,Neighbourhood,Logan-C.P.R.,3.101,245,50,10,0,300,0,20,0,80,0,0,0,25,0,75,0,0,35,0,0,10,10,10,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,10,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,200
2001,Neighbourhood,Lord Roberts,1.665,"4,550",510,0,0,"5,070",60,140,45,150,45,0,30,0,105,190,10,10,55,10,15,0,10,30,,,0,,,0,,0,20,,0,,10,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,20,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,765
2001,Neighbourhood,Lord Selkirk Park,3.339,"1,255",35,55,0,"1,340",15,20,140,75,95,0,0,0,0,255,10,0,0,0,115,0,105,10,,,0,,,0,,0,15,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,600
2001,Neighbourhood,Luxton,3.305,"2,400",165,0,0,"2,575",10,135,65,70,45,0,10,0,0,70,30,0,0,0,20,0,10,10,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,405
2001,Neighbourhood,Maginot,5.511,"1,270",385,10,0,"1,660",0,30,20,50,80,0,10,30,15,75,15,20,0,0,10,10,0,0,,,0,,,10,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,10,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,310
2001,Neighbourhood,Mandalay West,3.321,"4,485",345,150,0,"4,990","1,110",40,155,145,185,445,295,75,70,375,15,130,0,15,0,0,0,10,,,0,,,0,,85,10,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,70,,,,,0,0,,,,0,,0,0,,,,0,40,0,0,0,0,"2,895"
2001,Neighbourhood,Margaret Park,3.318,"2,045",175,20,0,"2,235",45,130,200,0,200,0,15,0,50,160,10,0,45,0,15,0,0,25,,,0,,,0,,10,15,,0,,0,,,,,,,,,,,,10,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,10,,,,,0,0,,,,0,,0,0,,,,0,10,10,0,0,0,800
2001,Neighbourhood,Marlton,2.617,570,145,0,0,715,10,35,15,20,0,0,0,0,30,50,15,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,25,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,160
2001,Neighbourhood,Mathers,1.618,"2,265",235,15,0,"2,510",0,60,65,35,45,0,20,10,140,175,65,0,0,0,0,10,0,35,,,0,,,30,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,20,,,,,0,0,,,,0,,0,0,,,,0,15,0,0,0,0,550
2001,Neighbourhood,Maybank,1.605,"2,150",140,15,0,"2,310",20,125,35,40,30,45,20,0,65,90,10,20,0,0,10,0,0,0,,,0,,,15,,0,0,,20,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,15,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,470
2001,Neighbourhood,Mcmillan,1.11,"3,075",460,0,0,"3,540",40,105,85,110,45,0,20,0,40,160,10,0,0,10,10,10,25,10,,,15,,,10,,10,10,,10,,0,,,,,,,,,,,,10,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,10,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,605
2001,Neighbourhood,Meadowood,5.554,"4,775","1,135",15,10,"5,935",45,215,125,110,65,45,40,50,50,210,0,60,0,0,30,0,30,10,,,0,,,25,,0,15,,0,,0,,,,,,,,,,,,10,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,30,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,955
2001,Neighbourhood,Meadows,4.415,"4,715",570,15,0,"5,300",75,130,170,105,80,30,40,10,20,105,0,0,0,0,10,0,0,10,,,0,,,0,,20,0,,15,,20,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,20,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,765
2001,Neighbourhood,Melrose,4.402,"1,220",125,0,0,"1,355",0,25,115,0,55,0,0,0,0,25,0,0,0,0,0,0,0,15,,,10,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,220
2001,Neighbourhood,Minnetonka,5.519,"3,750",700,0,10,"4,460",30,180,125,110,10,70,0,40,70,195,15,65,0,15,0,25,0,35,,,0,,,0,,0,20,,0,,10,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,830
2001,Neighbourhood,Minto,1.115,"5,145",320,110,0,"5,575",510,150,145,85,40,0,195,55,95,270,0,0,100,40,20,10,0,0,,,10,,,0,,0,10,,15,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,10,,,,,0,0,,,,0,,0,0,,,,0,55,0,0,0,0,"1,545"
2001,Neighbourhood,Mission Gardens,4.416,"3,190",245,55,0,"3,490",95,135,45,75,0,25,20,20,30,260,20,40,10,45,0,0,0,70,,,10,,,0,,30,15,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,10,,,,,,,,,,,,,,10,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,705
2001,Neighbourhood,Montcalm,5.64,"3,900",530,55,0,"4,480",20,165,70,185,0,30,10,120,30,340,35,70,0,35,10,25,20,20,,,45,,,25,,0,0,,20,,10,,,,,,,,,,,,10,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,15,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,970
2001,Neighbourhood,Munroe East,4.412,"7,930",710,80,0,"8,715",165,400,365,245,130,15,25,35,75,540,35,0,70,85,70,30,10,35,,,35,,,0,,25,35,,10,,10,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,50,,,,,0,0,,,,0,,0,0,,,,0,25,0,0,0,0,"1,995"
2001,Neighbourhood,Munroe West,4.407,"2,865",150,0,0,"3,015",25,270,210,145,70,10,0,0,0,50,10,10,0,0,0,0,0,20,,,0,,,0,,0,10,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,780
2001,Neighbourhood,Mynarski,3.31,"1,180",40,70,0,"1,285",135,60,140,15,95,0,65,15,10,85,15,0,60,0,0,0,0,0,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,10,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,620
2001,Neighbourhood,Niakwa Park,5.55,650,295,0,10,950,0,40,15,0,20,0,0,0,0,30,10,0,0,0,0,10,0,10,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,105
2001,Neighbourhood,Niakwa Place,5.551,"1,735",500,10,0,"2,250",20,35,55,15,80,0,0,10,15,50,10,0,0,0,0,0,0,20,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,20,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,280
2001,Neighbourhood,Norberry,5.512,"1,130",155,10,0,"1,290",10,70,35,50,35,0,0,20,0,95,10,0,30,0,10,0,20,15,,,0,,,10,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,315
2001,Neighbourhood,Normand Park,5.527,515,195,10,0,715,0,20,15,0,10,0,0,0,10,25,0,0,0,0,0,25,0,0,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,80
2001,Neighbourhood,North Point Douglas,3.311,"2,090",135,35,0,"2,255",85,45,170,40,115,0,40,10,35,245,30,0,10,0,115,20,60,0,,,0,,,0,,0,0,,0,,10,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,785
2001,Neighbourhood,North River Heights,1.62,"4,815",885,0,0,"5,700",0,235,20,115,10,0,25,0,60,140,20,0,0,0,0,10,0,30,,,0,,,35,,10,10,,15,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,605
2001,Neighbourhood,North St. Boniface,5.501,705,"1,115",20,40,"1,880",0,20,25,100,30,0,10,0,40,50,0,0,0,0,0,10,0,0,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,40,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,275
2001,Neighbourhood,Norwood East,5.513,"2,490","1,595",15,20,"4,115",25,60,25,120,75,0,25,0,15,130,0,0,35,10,10,10,0,30,,,0,,,10,,0,0,,0,,10,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,15,0,0,0,0,475
2001,Neighbourhood,Norwood West,5.514,"2,200",945,0,10,"3,160",0,55,30,50,0,0,0,10,50,30,0,0,0,10,0,0,0,10,,,0,,,0,,10,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,225
2001,Neighbourhood,Old Tuxedo,2.621,660,110,0,0,770,0,20,40,0,0,0,0,0,0,35,25,0,0,0,0,0,0,0,,,0,,,0,,0,10,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,95
2001,Neighbourhood,Parc La Salle,5.67,"1,850",385,15,0,"2,250",0,40,0,35,0,85,20,0,0,70,0,25,0,15,0,0,0,10,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,10,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,250
2001,Neighbourhood,Peguis,4.417,145,40,0,0,185,0,35,45,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,105
2001,Neighbourhood,Pembina Strip,1.643,"2,345",340,45,0,"2,735",15,165,60,105,0,10,10,15,10,175,20,0,20,45,0,10,10,10,,,20,,,0,,0,10,,10,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,10,10,0,0,0,565
2001,Neighbourhood,Point Road,1.606,"1,655",170,10,0,"1,830",0,140,15,75,0,0,0,0,25,90,10,0,0,15,0,0,0,20,,,0,,,0,,15,0,,0,,20,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,10,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,345
2001,Neighbourhood,Polo Park,2.125,285,0,0,0,285,55,20,10,20,0,0,0,0,0,35,10,0,0,10,0,0,15,0,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,140
2001,Neighbourhood,Portage-Ellice,1.168,765,90,0,0,860,25,40,60,0,25,0,0,0,0,85,0,0,0,40,10,10,0,0,,,10,,,0,,0,0,,15,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,235
2001,Neighbourhood,Pulberry,5.521,"3,775",800,30,0,"4,615",10,180,130,50,90,15,10,45,20,215,50,0,0,15,0,10,25,45,,,0,,,10,,0,40,,10,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,765
2001,Neighbourhood,Radisson,4.408,"3,145",310,0,0,"3,455",0,120,215,15,40,0,10,0,30,95,0,10,0,0,10,0,0,35,,,0,,,10,,0,15,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,15,0,0,0,0,525
2001,Neighbourhood,Richmond Lakes,5.641,"1,325",365,0,0,"1,690",0,45,20,0,10,0,0,0,10,10,0,0,0,0,0,0,0,10,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,95
2001,Neighbourhood,Richmond West,5.638,"5,730",655,110,0,"6,495",25,120,85,55,110,135,30,415,150,575,20,95,20,70,10,65,10,15,,,125,,,15,,10,40,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,40,,,,,0,0,,,,0,,0,0,,,,0,40,0,0,0,0,"1,700"
2001,Neighbourhood,Ridgedale,2.622,650,105,0,0,755,10,30,15,10,10,0,0,15,0,40,10,0,0,20,0,0,0,0,,,0,,,10,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,130
2001,Neighbourhood,Ridgewood South,2.649,300,20,0,0,325,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,,,0,,,15,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,30
2001,Neighbourhood,Riverbend,3.323,"3,450",260,10,0,"3,715",105,70,135,45,110,95,80,25,35,235,25,25,10,35,0,0,10,0,,,15,,,0,,30,0,,0,,10,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,15,,,,,0,0,,,,0,,0,0,,,,0,60,0,0,0,0,935
2001,Neighbourhood,River East,4.418,"8,080",710,20,0,"8,815",30,"1,215",470,60,175,20,105,40,85,345,80,0,0,0,0,0,0,75,,,0,,,20,,75,10,,10,,0,,,,,,,,,,,,10,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,50,,,,,0,0,,,,0,,0,0,,,,0,15,0,0,0,0,"2,545"
2001,Neighbourhood,Rivergrove,3.322,950,80,0,0,"1,035",0,60,165,10,45,0,0,0,10,30,10,0,0,0,0,0,0,0,,,0,,,0,,10,0,,0,,0,,,,,,,,,,,,10,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,320
2001,Neighbourhood,River-Osborne,1.111,"4,040",625,40,10,"4,715",70,160,65,195,30,40,10,30,60,480,20,45,15,50,15,50,50,10,,,45,,,15,,25,20,,15,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,75,,,,,0,0,,,,0,,0,0,,,,0,30,0,0,0,0,"1,140"
2001,Neighbourhood,River Park South,5.529,"8,990","1,750",80,25,"10,845",110,240,135,125,175,60,35,100,55,560,80,40,15,100,0,130,0,10,,,10,,,35,,20,20,,10,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,70,,,,,0,0,,,,0,,0,0,,,,0,20,0,0,0,0,"1,595"
2001,Neighbourhood,Riverview,1.666,"3,780",560,10,0,"4,350",50,145,55,95,45,0,0,20,15,140,10,0,0,10,0,0,10,30,,,0,,,10,,0,15,,15,,0,,,,,,,,,,,,10,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,15,15,0,0,0,565
2001,Neighbourhood,River West Park,2.623,"1,385",210,0,0,"1,600",0,15,55,25,30,10,0,0,10,30,0,10,0,0,0,0,0,0,,,0,,,0,,0,10,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,175
2001,Neighbourhood,Robertson,3.312,"3,910",175,40,0,"4,125",520,55,545,0,215,0,170,40,20,140,10,0,15,0,0,0,10,20,,,0,,,0,,10,20,,30,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,10,,,,,0,0,,,,0,,0,0,,,,0,15,0,0,0,0,"1,705"
2001,Neighbourhood,Roblin Park,2.624,890,160,0,0,"1,045",0,40,10,10,0,0,0,0,15,10,0,0,0,0,0,0,0,10,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,85
2001,Neighbourhood,Rockwood,1.607,"3,760",250,30,0,"4,040",100,115,145,70,70,10,25,15,85,145,15,10,10,0,0,20,0,20,,,0,,,15,,20,0,,25,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,780
2001,Neighbourhood,Roslyn,1.117,"3,715",445,35,0,"4,190",20,175,70,75,90,0,0,40,30,380,35,15,0,30,0,10,0,35,,,45,,,25,,0,45,,0,,0,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,65,,,,,0,0,,,,0,,0,0,,,,0,60,0,0,0,0,880
2001,Neighbourhood,Rosser-Old Kildonan,3.335,295,0,0,0,300,0,15,40,0,45,45,0,0,15,20,0,20,0,0,0,0,0,0,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,180
2001,Neighbourhood,Rossmere-A,4.413,"12,605",650,150,0,"13,410",55,"2,785",710,560,330,0,65,65,95,875,175,0,120,15,60,50,50,80,,,0,,,20,,100,50,,15,,10,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,120,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,"5,540"
